#class tools::wcsv::ntuple
#title Geant4 step points
#separator 44
#vector_separator 59
#column int n
#column int m
#column int[] trk
#column int[] stp
#column int[] vlm
#column int[] pro
#column int[] pdg
#column int[] pid
#column double[] xx
#column double[] yy
#column double[] zz
#column double[] dt
#column double[] de
#column double[] dl
#column double[] l
#column double[] x
#column double[] y
#column double[] z
#column double[] t
#column double[] k
#column double[] p
#column double[] q
#column double[] et
1,1,1,2,1,1092,1000020040,0,0.002,121.294,269.377,35.6993,737.641,0.00464621,580.757,0.002,121.294,269.377,35.6993,4762.36,188481,2,737.641;737.641
1,1,1,2,1,1092,1000020040,0,0.002,405.012,-320.782,44.1961,933.253,0.00575212,718.984,0.002,405.012,-320.782,44.1961,4566.75,184567,2,933.253;933.253
1,1,1,2,1,1092,1000020040,0,0.002,-290.014,344.993,41.3787,861.677,0.00538541,673.15,0.002,-290.014,344.993,41.3787,4638.32,186008,2,861.677;861.677
1,1,1,2,1,1092,1000020040,0,0.002,320.046,-156.233,37.7349,780.389,0.00491116,613.873,0.002,320.046,-156.233,37.7349,4719.61,187632,2,780.389;780.389
1,1,1,2,1,1092,1000020040,0,0.002,323.182,122.092,37.3583,784.967,0.00486214,607.746,0.002,323.182,122.092,37.3583,4715.03,187541,2,784.967;784.967
1,1,1,2,1,1092,1000020040,0,0.002,-275.203,-377.39,42.0594,864.45,0.00547401,684.224,0.002,-275.203,-377.39,42.0594,4635.55,185953,2,864.45;864.45
1,1,1,2,1,1092,1000020040,0,0.002,119.067,191.108,33.708,670.308,0.00438703,548.362,0.002,119.067,191.108,33.708,4829.69,189809,2,670.308;670.308
1,1,1,2,1,1092,1000020040,0,0.002,387.55,-62.1197,39.0738,819.663,0.00508542,635.654,0.002,387.55,-62.1197,39.0738,4680.34,186849,2,819.663;819.663
1,1,1,2,1,1092,1000020040,0,0.002,50.4567,74.9154,31.2327,649.672,0.00406487,508.095,0.002,50.4567,74.9154,31.2327,4850.33,190214,2,649.672;649.672
1,1,1,2,1,1092,1000020040,0,0.002,307.558,-110.867,36.7222,761.236,0.00477935,597.399,0.002,307.558,-110.867,36.7222,4738.76,188013,2,761.236;761.236
1,1,1,2,1,1092,1000020040,0,0.002,-67.9039,258.76,34.858,736.381,0.00453672,567.071,0.002,-67.9039,258.76,34.858,4763.62,188505,2,736.381;736.381
1,1,1,2,1,1092,1000020040,0,0.002,-285.535,-323.853,40.6082,834.99,0.00528513,660.616,0.002,-285.535,-323.853,40.6082,4665.01,186543,2,834.99;834.99
1,1,1,2,1,1092,1000020040,0,0.002,-148.225,-283.115,36.4766,765.168,0.00474738,593.403,0.002,-148.225,-283.115,36.4766,4734.83,187935,2,765.168;765.168
